repository_id,repository_name,repository_type,repository_url,organisation_name,organisation_country,metadata_record_count,full_text_record_count
2758,Repositório Institucional da Universidade Federal do Recôncavo da Bahia,institutional,http://ri.ufrb.edu.br/jspui/,Universidade Federal do Recôncavo da Bahia,br,360,0
2759,IAIN Stain Salatiga Online Repository,institutional,http://e-repository.perpus.iainsalatiga.ac.id/,Sekolah Tinggi Agama Islam Negeri (STAIN) Salatiga,id,1195,0
2760,B-Salut,disciplinary,http://pub.bsalut.net/,B-Salut,es,287,0
2761,King's Research Portal,institutional,https://kclpure.kcl.ac.uk/portal/,King's College London,gb,144643,23306
2762,Electronic archive of the Ural State Forest Engineering University,institutional,http://elar.usfeu.ru/,Ural State Forest Engineering University,ru,6231,0
2763,Taurida National V.I. Vernadsky University Repository,institutional,http://repository.crimea.edu/jspui/,Taurida National V. I. Vernadsky University,ua,11470,0
2764,SZTAKI Publication Repository,disciplinary,http://eprints.sztaki.hu/,MTA SZTAKI,hu,507,402
2765,REAL-PhD,institutional,http://real-phd.mtak.hu/,"Library and Information Centre, Hungarian Academy of Sciences",hu,618,0
2766,Repository of the Yaroslav Mudryi National Law University,institutional,http://dspace.nlu.edu.ua/,Yaroslav Mudryi National Law University,ua,14059,0
2767,Repositorio Institucional de la Universidad de Carabobo,institutional,http://riuc.bc.uc.edu.ve/,Universidad de Carabobo,ve,6452,0
2768,Institutional Repository of Minciencias,governmental,https://repositorio.minciencias.gov.co/,Departamento Administrativo de Ciencia Tecnología e Innovación,co,90,0
2769,"Institutional Repository of Institute for the History of Natural Sciences, Chinese Academy of Sciences(IHNS OpenIR,中国科学院自然科学史研究所机构知识库)",institutional,http://ir.ihns.ac.cn/,"Institute for the History of Natural Sciences, Chinese Academy of Sciences",cn,6377,0
2770,e-artexte,disciplinary,http://e-artexte.ca/,Artexte,ca,31788,1307
2771,Portal Garuda STMIK IBBI (STMIK IBBI Repository),institutional,http://research.lppm-stmik.ibbi.ac.id/,STMIK IBBI,id,164,0
2772,Tama Univershity Institutional Repository,institutional,https://tama.repo.nii.ac.jp/,Tama University,jp,137,0
2773,South Africa Data Archive,institutional,http://sada-data.nrf.ac.za/,National Research Foundation,za,192,0
2774,Repositorio Digital Institucional José María Rosa,institutional,http://www.repositoriojmr.unla.edu.ar/,Universidad Nacional de Lanús,ar,113,105
2775,Livre Saber - Repositorio Digital de Materiais Didaticos,institutional,http://livresaber.sead.ufscar.br:8080/jspui/,Secretaria Geral de Educação a Distância - Universidade Federal de São Carlos,br,1869,0
2776,Institutional Repository@CSIO,institutional,http://csioir.csio.res.in/,CSIR-Central Scientific Instruments Organisation,in,655,10
2777,DSpace Redined,disciplinary,https://redined.educacion.gob.es/xmlui,Ministerio de Educación y Formación Profesional,es,97311,5299
2778,Calhoun: The NPS Institutional Archive,governmental,https://calhoun.nps.edu/,Naval Postgraduate School,us,58264,0
2780,Bibliothèque numérique des universités Grenoble 2 et 3,disciplinary,http://bibnum-stendhal.upmf-grenoble.fr/,SICD2 BU Droit-Lettres,fr,258,0
2781,Commonrepo UM,institutional,http://commonrepo.um.edu.my/,University of Malaya,my,10751,1082
2782,Digital Commons @ Montana Tech,institutional,https://digitalcommons.mtech.edu/,Montana Technological University,us,1612,0
2783,University of Malaya Students Repository,institutional,http://studentsrepo.um.edu.my/,University of Malaya,my,7406,0
2784,HAL-Ecole des Ponts ParisTech,institutional,http://hal-enpc.archives-ouvertes.fr/,Ecole Nationale des Ponts et Chaussées,fr,31638,5781
2786,Collegio Carlo Alberto Publications Repository,institutional,http://www.carloalberto.org/research/working-papers/,Collegio Carlo Alberto,it,0,0
2787,Collections de Corpus Oraux Numeriques (COCOON),disciplinary,http://cocoon.tge-adonis.fr/,Centre national de la recherche scientifique,fr,12820,17
2788,UGD Academic Repository,institutional,http://eprints.ugd.edu.mk/,Goce Delcev University,mk,13753,0
2789,Eastern Mediterranean University Institutional Repository (EMU I-REP),institutional,http://i-rep.emu.edu.tr:8080/jspui/,Eastern Mediterranean University,cy,3102,0
2790,Zaloamati,institutional,http://zaloamati.azc.uam.mx/,"Universidad Autonoma Metropolitana, Unidad Azcapotzalco",mx,5251,0
2792,Eprints @MDRF,institutional,http://mdrf-eprints.in/,Madras Diabetes Research Foundation,in,100,33
2793,Earth Simulator Research Results Repository,institutional,https://www.jamstec.go.jp/es-repository/portal/en/index.html,Japan Agency for Marine-Earth Science and Technology,jp,9756,149
2794,University of Cape Coast Institutional Repository,institutional,http://ir.ucc.edu.gh/dspace/,University of Cape Coast,gh,1391,0
2795,Warsaw University of Technology Repository,institutional,http://repo.pw.edu.pl/,Politechniki Warszawskiej (Warsaw University of Technology),pl,75392,0
2796,Institutional Repository Dnipro University of Technology,institutional,https://ir.nmu.org.ua/,Dnipro University of Technology,ua,13241,11222
2797,doiSerbia PhD,institutional,http://www.doiserbia.nb.rs/phd/,National Library of Serbia - KoBSON,rs,1013,0
2798,Michael Servetus Research,disciplinary,http://michaelservetusresearch.com/,Michael Servetus Research,es,35,0
2799,ScholarWorks Open Access Repository,institutional,https://scholarworks.csun.edu/,California State University Northridge,us,54388,0
2800,Kobe City University of Foreign Studies Repository (Japanese),institutional,https://kobe-cufs.repo.nii.ac.jp/,Kobe City University of Foreign Studies,jp,2293,1540
2801,BiblioDigital SIDRE,institutional,https://repository.udca.edu.co/,Universidad de Ciencias Aplicadas - UDCA,co,763,0
2802,Repositorio Documental UMNG,institutional,http://repository.unimilitar.edu.co/,Universidad Militar Nueva Granada,co,14993,3659
2803,Digital archive library of the Mogilev State A. Kuleshov University,institutional,https://libr.msu.by/,Educational Institution &quot;Mogilev State University named after A.A. Kuleshov&quot;,by,540,0
2804,IFAPA - Servifapa,governmental,http://www.juntadeandalucia.es/agriculturaypesca/ifapa/servifapa,Research and Training Institute for Agriculture and Fisheries of Andalusia (IFAPA),es,0,0
2806,CyberLeninka - Russian open access scientific library,aggregating,http://cyberleninka.ru/,Iteos,ru,360,0
2807,Oxford Text Archive,disciplinary,https://ota.bodleian.ox.ac.uk/repository/xmlui/,University of Oxford,gb,63887,0
2808,Theses & Dissertations,institutional,http://theses.covenantuniversity.edu.ng/,Covenant University,ng,233,0
2809,Electronic Volyn National University Institutional Repository,institutional,https://evnuir.vnu.edu.ua,Lesia Ukrainka Volyn National University,ua,17397,7774
2810,ePublications,institutional,https://epb.bibl.th-koeln.de/home,TH Koln/University,de,653,545
2811,CUHK Digital Repository,institutional,http://repository.lib.cuhk.edu.hk/,Chinese University of Hong Kong,hk,25962,0
2812,Tulane University Libraries Digital Repository,institutional,https://library.tulane.edu/resources/digital-repository,Tulane University,us,16500,0
2813,UIN Maliki Malang Repository,institutional,http://repository.uin-malang.ac.id/,Maulana Malik Ibrahim State Islamic University,id,5613,2350
2814,SHAREOK Repository,institutional,https://shareok.org/,University of Oklahoma / Oklahoma State University,us,74313,19024
2815,Digital Commons@DePaul,institutional,https://via.library.depaul.edu/,DePaul University,us,14086,0
2816,ReCiL - Repositório Científico Lusófona,institutional,http://recil.grupolusofona.pt/,Universidade Lusófona,pt,5715,3614
2817,Repositorio Universidad de Belgrano.Argentina,institutional,http://repositorio.ub.edu.ar:8080/xmlui/,Universidad de Belgrano.Argentina,ar,5920,0
2818,"University of Mysore - Digital Repository of Research, Innovation and Scholarship (ePrints@UoM)",institutional,http://eprints.uni-mysore.ac.in/,"University of Mysore, Mysore University Library",in,8660,2057
2819,Osmania University Digital Library [OUDL],institutional,http://oudl.osmania.ac.in/,Osmania University,in,24507,0
2820,HSR - Institutional Repository,institutional,http://eprints.hsr.ch/,HSR Hochschule für Technik Rapperswil,ch,841,7
2821,ePrints Online Repository Sriwijaya University,institutional,http://eprints.unsri.ac.id/,Universitas Sriwijaya,id,5875,2014
2822,Loyola eCommons,institutional,https://ecommons.luc.edu/,Loyola University Chicago,us,12341,10248
2823,Biblioteca Digital do IDP,institutional,http://www.idp.edu.br/dspace,Instituto Brasiliense de Direito Público,br,1903,0
2824,Cerist Digital Library,institutional,https://dl.cerist.dz/home,Centre De Recherche Sur L'information Scientifique Et Technique,dz,759,0
2827,Biblioteca Digital Lasallista BIDILA,institutional,http://repository.lasallista.edu.co/dspace/,Corporación Universitaria Lasallista,co,1744,0
2828,Fisher Digital Publications,institutional,https://fisherpub.sjf.edu/,St. John Fisher University,us,6164,4803
2829,ScholarBank@NUS,institutional,http://scholarbank.nus.edu.sg/,National University of Singapore,sg,105817,0
2830,Ansenuza,disciplinary,https://ansenuza.ffyh.unc.edu.ar/,Universidad Nacional de Córdoba,ar,405,0
2831,Virtual Commons - Bridgewater State University,institutional,https://vc.bridgew.edu/,Bridgewater State University,us,8596,5439
2832,UNH Scholars' Repository,institutional,https://scholars.unh.edu/,University of New Hampshire,us,49639,17754
2833,Inventaire du patrimoine (Région Bretagne),governmental,http://www.inventaire.culture.gouv.fr/,Conseil Régional de Bretagne,fr,99298,0
2834,Marshall Digital Scholar,institutional,https://mds.marshall.edu/,Marshall University,us,4243,0
2835,Avondale Research,institutional,https://research.avondale.edu.au/home,Avondale University,au,993,0
2836,RUFORUM Institutional Repository,institutional,http://repository.ruforum.org/,Regional Universities Forum for Capacity Building in Agriculture,ug,2182,0
2838,Fiskeridirektoratets digitalarkiv,governmental,https://fdir.brage.unit.no,The Norwegian Directorate of Fisheries,no,9692,0
2839,ISU ReD: Research and eData,institutional,https://ir.library.illinoisstate.edu/,Illinois State University,us,1214,0
2841,ScholarWorks,institutional,http://scholarworks.montana.edu/xmlui/,Montana State University,us,13535,0
2842,BYU ScholarsArchive,institutional,https://scholarsarchive.byu.edu/,Brigham Young University,us,9398,0
2843,PANDEMOS,institutional,http://pandemos.panteion.gr/,PANTEION UNIVERSITY,gr,16431,0
2844,Repositorio Académico de la Universidad Nacional de Costa Rica,institutional,http://www.repositorio.una.ac.cr/,Universidad Nacional de Costa Rica,cr,11035,0
2845,Repositorio Digital UDLA,institutional,http://dspace.udla.edu.ec/,Universidad de las Américas,ec,8990,0
2846,Biblioteca Digital of the Centro de Informatión de Recursos Naturales,institutional,http://bibliotecadigital.ciren.cl/,Centro de Informatión de Recursos Naturales (CIREN),cl,19877,0
2847,"Institutional Repository of Institute of Process Engineering, CAS (IPE-IR）",institutional,http://ir.ipe.ac.cn/,"INSTITUTE OF PROCESS ENGINEERING, CAS(中国科学院过程工程研究所）",cn,31702,1
2849,Institutional repository of Tomas Bata University Library,institutional,http://publikace.k.utb.cz/,Tomas Bata University in Zlin,cz,9940,1924
2850,BLD - Bilboko Liburutegi Digitala,institutional,http://www.bilbao.net/bld,Red de Bibliotecas Municipales de Bilbao,es,34075,0
2851,Walisongo Institutional Repository,institutional,http://eprints.walisongo.ac.id/,IAIN Walisongo Semarang,id,7634,0
2852,Digital library of Brno University of Technology,institutional,https://dspace.vutbr.cz/,Brno University of Technology,cz,56517,0
2854,"Resena Historica del Teatro en Mexico 2.0-2,1 Sistema de la critica teatral",institutional,http://criticateatral2021.org,"Centro Nacional de Investigación, Documentación e Información Teatral Rodolfo Usigli - INBAL",mx,3274,0
2855,Fordham Law Archive of Scholarship and History,institutional,https://ir.lawnet.fordham.edu/,Fordham University School of Law,us,8684,0
2856,Libra,institutional,https://www.library.virginia.edu/libra,University of Virginia,us,1727,0
2857,ICOMOS Open Archive,disciplinary,http://openarchive.icomos.org/,ICOMOS International Secretariat,fr,1397,0
2858,Repository of Vinnytsya National Agrarian University,institutional,http://repository.vsau.org/,Vinnytsya National Agrarian University,ua,12351,0
2860,Mykolas Romeris University Institutional Repository,institutional,https://repository.mruni.eu/,Mykolas Romeris University,lt,4543,0
2862,Bibliothèque Virtuelle de l'université d'Alger,institutional,http://biblio.univ-alger.dz/jspui/,University of Algiers,dz,12715,0
2863,Portal de Tesis Latinoamericanas,institutional,http://www.tesislatinoamericanas.info/,Universidad de Chile,cl,500,0
2864,KCI (Korea Citation Index) Open Access Repository,governmental,http://www.kci.go.kr/,"NRF (National Research Foundation of Korea), Korea, Republic of",kr,100,0
2865,Repository Euphrosyne Polotskaya State University of Polotsk,institutional,https://elib.psu.by,Polotsk State University,by,14891,9103
2867,Repositorio Digital de la Universidad FASTA,institutional,http://redi.ufasta.edu.ar/,Universidad FASTA,ar,58,0
2868,SZTE Publicatio Repozitórium - SZTE - Repository of Publications,institutional,http://publicatio.bibl.u-szeged.hu/,University of Szeged,hu,8827,0
2870,Scholarship at UWindsor,institutional,http://scholar.uwindsor.ca,University of Windsor,ca,14092,0
2871,South Carolina State Library Digital Collection,institutional,https://dc.statelibrary.sc.gov/,South Carolina State Library,us,25526,0
2872,SEALS Digital Commons,institutional,http://vital.seals.ac.za,SEALS Consortium,za,7804,234
2874,Dhaka University Institutional Repository,institutional,http://repository.library.du.ac.bd/,University of Dhaka,bd,815,0
2875,Temple University Libraries: Digital Collections,institutional,https://digital.library.temple.edu/,Temple University,us,106849,0
2876,The Academy of Public Administration under the aegis of the President of the Republic of Belarus,institutional,http://rep.pac.by/jspui/,The Academy of Public Administration under the aegis of the President of the Republic of Belarus,by,178,0
2877,Mario Mgulunde Learning Resource Centre Repository,institutional,http://41.93.80.3:8080/jspui/,Saint Augustine University of Tanzania (SAUT),tz,311,0
2878,Institute of Volcanology and Seismology FEB RAS Repository,institutional,http://repo.kscnet.ru/,Institute of Volcanology and Seismology FEB RAS,ru,3376,1625
2880,Pwani University Institutional Repository,institutional,http://elibrary.pu.ac.ke/ir/,Pwani University,ke,367,0
2881,STORE - Staffordshire Online Repository,institutional,http://eprints.staffs.ac.uk/,Staffordshire University,gb,4535,1653
2882,Jable. Archivo de prensa de Canarias,institutional,http://jable.ulpgc.es/,Universidad de Las Palmas de Gran Canaria,es,2576594,0
2883,NYBG Mertz Digital Collections,disciplinary,http://mertzdigital.nybg.org/,New York Botanical Garden,us,2908,0
